"estado";"candidato";"votos";"cargo";"ano";"turno";"partido";"candidato_name"
"Roraima";"Luciana Genro (PSOL)";2809;"Presidente";2014;"Turno 1";"PSOL";"Luciana Genro"
"Pará";"Luciana Genro (PSOL)";40328;"Presidente";2014;"Turno 1";"PSOL";"Luciana Genro"
"Amapá";"Luciana Genro (PSOL)";3999;"Presidente";2014;"Turno 1";"PSOL";"Luciana Genro"
"Tocantins";"Luciana Genro (PSOL)";2873;"Presidente";2014;"Turno 1";"PSOL";"Luciana Genro"
"Maranhão";"Luciana Genro (PSOL)";13089;"Presidente";2014;"Turno 1";"PSOL";"Luciana Genro"
"Piauí";"Luciana Genro (PSOL)";10148;"Presidente";2014;"Turno 1";"PSOL";"Luciana Genro"
"Ceará";"Luciana Genro (PSOL)";52448;"Presidente";2014;"Turno 1";"PSOL";"Luciana Genro"
"R. G. do Norte";"Luciana Genro (PSOL)";20198;"Presidente";2014;"Turno 1";"PSOL";"Luciana Genro"
"Paraíba";"Luciana Genro (PSOL)";16827;"Presidente";2014;"Turno 1";"PSOL";"Luciana Genro"
"Pernambuco";"Luciana Genro (PSOL)";40420;"Presidente";2014;"Turno 1";"PSOL";"Luciana Genro"
"Alagoas";"Luciana Genro (PSOL)";15223;"Presidente";2014;"Turno 1";"PSOL";"Luciana Genro"
"Sergipe";"Luciana Genro (PSOL)";12815;"Presidente";2014;"Turno 1";"PSOL";"Luciana Genro"
"Bahia";"Luciana Genro (PSOL)";55775;"Presidente";2014;"Turno 1";"PSOL";"Luciana Genro"
"Minas Gerais";"Luciana Genro (PSOL)";139741;"Presidente";2014;"Turno 1";"PSOL";"Luciana Genro"
"Espirito Santo";"Luciana Genro (PSOL)";18984;"Presidente";2014;"Turno 1";"PSOL";"Luciana Genro"
"Rio de Janeiro ";"Luciana Genro (PSOL)";227173;"Presidente";2014;"Turno 1";"PSOL";"Luciana Genro"
"São Paulo";"Luciana Genro (PSOL)";554189;"Presidente";2014;"Turno 1";"PSOL";"Luciana Genro"
"Paraná";"Luciana Genro (PSOL)";79080;"Presidente";2014;"Turno 1";"PSOL";"Luciana Genro"
"Santa Catarina";"Luciana Genro (PSOL)";53332;"Presidente";2014;"Turno 1";"PSOL";"Luciana Genro"
"R. G. do Sul";"Luciana Genro (PSOL)";143153;"Presidente";2014;"Turno 1";"PSOL";"Luciana Genro"
"M. G. do Sul";"Luciana Genro (PSOL)";10700;"Presidente";2014;"Turno 1";"PSOL";"Luciana Genro"
"Mato Grosso";"Luciana Genro (PSOL)";10082;"Presidente";2014;"Turno 1";"PSOL";"Luciana Genro"
"Goiás";"Luciana Genro (PSOL)";30383;"Presidente";2014;"Turno 1";"PSOL";"Luciana Genro"
"Distrito Federal";"Luciana Genro (PSOL)";31307;"Presidente";2014;"Turno 1";"PSOL";"Luciana Genro"
"Rondônia";"Everaldo Dias (PSC)";12511;"Presidente";2014;"Turno 1";"PSC";"Everaldo Dias"
"Acre";"Everaldo Dias (PSC)";1203;"Presidente";2014;"Turno 1";"PSC";"Everaldo Dias"
"Amazonas";"Everaldo Dias (PSC)";42685;"Presidente";2014;"Turno 1";"PSC";"Everaldo Dias"
"Roraima";"Everaldo Dias (PSC)";5189;"Presidente";2014;"Turno 1";"PSC";"Everaldo Dias"
"Pará";"Everaldo Dias (PSC)";43064;"Presidente";2014;"Turno 1";"PSC";"Everaldo Dias"
"Amapá";"Everaldo Dias (PSC)";5114;"Presidente";2014;"Turno 1";"PSC";"Everaldo Dias"
"Tocantins";"Everaldo Dias (PSC)";4737;"Presidente";2014;"Turno 1";"PSC";"Everaldo Dias"
"Maranhão";"Everaldo Dias (PSC)";22386;"Presidente";2014;"Turno 1";"PSC";"Everaldo Dias"
"Piauí";"Everaldo Dias (PSC)";6281;"Presidente";2014;"Turno 1";"PSC";"Everaldo Dias"
"Ceará";"Everaldo Dias (PSC)";25742;"Presidente";2014;"Turno 1";"PSC";"Everaldo Dias"
"R. G. do Norte";"Everaldo Dias (PSC)";13314;"Presidente";2014;"Turno 1";"PSC";"Everaldo Dias"
"Paraíba";"Everaldo Dias (PSC)";12101;"Presidente";2014;"Turno 1";"PSC";"Everaldo Dias"
"Pernambuco";"Everaldo Dias (PSC)";15688;"Presidente";2014;"Turno 1";"PSC";"Everaldo Dias"
"Alagoas";"Everaldo Dias (PSC)";8413;"Presidente";2014;"Turno 1";"PSC";"Everaldo Dias"
"Sergipe";"Everaldo Dias (PSC)";18771;"Presidente";2014;"Turno 1";"PSC";"Everaldo Dias"
"Bahia";"Everaldo Dias (PSC)";37190;"Presidente";2014;"Turno 1";"PSC";"Everaldo Dias"
"Minas Gerais";"Everaldo Dias (PSC)";67468;"Presidente";2014;"Turno 1";"PSC";"Everaldo Dias"
"Espirito Santo";"Everaldo Dias (PSC)";16134;"Presidente";2014;"Turno 1";"PSC";"Everaldo Dias"
"Rio de Janeiro ";"Everaldo Dias (PSC)";136143;"Presidente";2014;"Turno 1";"PSC";"Everaldo Dias"
"São Paulo";"Everaldo Dias (PSC)";142793;"Presidente";2014;"Turno 1";"PSC";"Everaldo Dias"
"Paraná";"Everaldo Dias (PSC)";40638;"Presidente";2014;"Turno 1";"PSC";"Everaldo Dias"
"Santa Catarina";"Everaldo Dias (PSC)";23643;"Presidente";2014;"Turno 1";"PSC";"Everaldo Dias"
"R. G. do Sul";"Everaldo Dias (PSC)";33039;"Presidente";2014;"Turno 1";"PSC";"Everaldo Dias"
"M. G. do Sul";"Everaldo Dias (PSC)";6973;"Presidente";2014;"Turno 1";"PSC";"Everaldo Dias"
"Mato Grosso";"Everaldo Dias (PSC)";9129;"Presidente";2014;"Turno 1";"PSC";"Everaldo Dias"
"Goiás";"Everaldo Dias (PSC)";NA;"Presidente";2014;"Turno 1";"PSC";"Everaldo Dias"
"Distrito Federal";"Everaldo Dias (PSC)";10044;"Presidente";2014;"Turno 1";"PSC";"Everaldo Dias"
"Rondônia";"Eduardo Jorge (PV)";2363;"Presidente";2014;"Turno 1";"PV";"Eduardo Jorge"
"Acre";"Eduardo Jorge (PV)";595;"Presidente";2014;"Turno 1";"PV";"Eduardo Jorge"
"Amazonas";"Eduardo Jorge (PV)";4377;"Presidente";2014;"Turno 1";"PV";"Eduardo Jorge"
"Roraima";"Eduardo Jorge (PV)";775;"Presidente";2014;"Turno 1";"PV";"Eduardo Jorge"
"Pará";"Eduardo Jorge (PV)";12254;"Presidente";2014;"Turno 1";"PV";"Eduardo Jorge"
"Amapá";"Eduardo Jorge (PV)";1250;"Presidente";2014;"Turno 1";"PV";"Eduardo Jorge"
"Tocantins";"Eduardo Jorge (PV)";1425;"Presidente";2014;"Turno 1";"PV";"Eduardo Jorge"
"Maranhão";"Eduardo Jorge (PV)";6960;"Presidente";2014;"Turno 1";"PV";"Eduardo Jorge"
"Piauí";"Eduardo Jorge (PV)";4377;"Presidente";2014;"Turno 1";"PV";"Eduardo Jorge"
"Ceará";"Eduardo Jorge (PV)";14081;"Presidente";2014;"Turno 1";"PV";"Eduardo Jorge"
"R. G. do Norte";"Eduardo Jorge (PV)";5333;"Presidente";2014;"Turno 1";"PV";"Eduardo Jorge"
"Paraíba";"Eduardo Jorge (PV)";7784;"Presidente";2014;"Turno 1";"PV";"Eduardo Jorge"
"Pernambuco";"Eduardo Jorge (PV)";13337;"Presidente";2014;"Turno 1";"PV";"Eduardo Jorge"
"Alagoas";"Eduardo Jorge (PV)";3547;"Presidente";2014;"Turno 1";"PV";"Eduardo Jorge"
"Sergipe";"Eduardo Jorge (PV)";3727;"Presidente";2014;"Turno 1";"PV";"Eduardo Jorge"
"Bahia";"Eduardo Jorge (PV)";15705;"Presidente";2014;"Turno 1";"PV";"Eduardo Jorge"
"Minas Gerais";"Eduardo Jorge (PV)";54411;"Presidente";2014;"Turno 1";"PV";"Eduardo Jorge"
"Espirito Santo";"Eduardo Jorge (PV)";11860;"Presidente";2014;"Turno 1";"PV";"Eduardo Jorge"
"Rio de Janeiro ";"Eduardo Jorge (PV)";67930;"Presidente";2014;"Turno 1";"PV";"Eduardo Jorge"
"São Paulo";"Eduardo Jorge (PV)";236704;"Presidente";2014;"Turno 1";"PV";"Eduardo Jorge"
"Paraná";"Eduardo Jorge (PV)";44663;"Presidente";2014;"Turno 1";"PV";"Eduardo Jorge"
"Santa Catarina";"Eduardo Jorge (PV)";30146;"Presidente";2014;"Turno 1";"PV";"Eduardo Jorge"
"R. G. do Sul";"Eduardo Jorge (PV)";43631;"Presidente";2014;"Turno 1";"PV";"Eduardo Jorge"
"M. G. do Sul";"Eduardo Jorge (PV)";4083;"Presidente";2014;"Turno 1";"PV";"Eduardo Jorge"
"Mato Grosso";"Eduardo Jorge (PV)";4119;"Presidente";2014;"Turno 1";"PV";"Eduardo Jorge"
"Goiás";"Eduardo Jorge (PV)";12239;"Presidente";2014;"Turno 1";"PV";"Eduardo Jorge"
"Distrito Federal";"Eduardo Jorge (PV)";19377;"Presidente";2014;"Turno 1";"PV";"Eduardo Jorge"
"Rondônia";"Jose Levy Fidelix da Cruz (PRTB)";3815;"Presidente";2014;"Turno 1";"PRTB";"Jose Levy"
"Acre";"Jose Levy Fidelix da Cruz (PRTB)";638;"Presidente";2014;"Turno 1";"PRTB";"Jose Levy"
"Amazonas";"Jose Levy Fidelix da Cruz (PRTB)";10258;"Presidente";2014;"Turno 1";"PRTB";"Jose Levy"
"Roraima";"Jose Levy Fidelix da Cruz (PRTB)";1280;"Presidente";2014;"Turno 1";"PRTB";"Jose Levy"
"Pará";"Jose Levy Fidelix da Cruz (PRTB)";11494;"Presidente";2014;"Turno 1";"PRTB";"Jose Levy"
"Amapá";"Jose Levy Fidelix da Cruz (PRTB)";1548;"Presidente";2014;"Turno 1";"PRTB";"Jose Levy"
"Tocantins";"Jose Levy Fidelix da Cruz (PRTB)";1654;"Presidente";2014;"Turno 1";"PRTB";"Jose Levy"
"Maranhão";"Jose Levy Fidelix da Cruz (PRTB)";6707;"Presidente";2014;"Turno 1";"PRTB";"Jose Levy"
"Piauí";"Jose Levy Fidelix da Cruz (PRTB)";2338;"Presidente";2014;"Turno 1";"PRTB";"Jose Levy"
"Ceará";"Jose Levy Fidelix da Cruz (PRTB)";15963;"Presidente";2014;"Turno 1";"PRTB";"Jose Levy"
"R. G. do Norte";"Jose Levy Fidelix da Cruz (PRTB)";5288;"Presidente";2014;"Turno 1";"PRTB";"Jose Levy"
"Paraíba";"Jose Levy Fidelix da Cruz (PRTB)";7538;"Presidente";2014;"Turno 1";"PRTB";"Jose Levy"
"Pernambuco";"Jose Levy Fidelix da Cruz (PRTB)";11493;"Presidente";2014;"Turno 1";"PRTB";"Jose Levy"
"Alagoas";"Jose Levy Fidelix da Cruz (PRTB)";7065;"Presidente";2014;"Turno 1";"PRTB";"Jose Levy"
"Sergipe";"Jose Levy Fidelix da Cruz (PRTB)";3676;"Presidente";2014;"Turno 1";"PRTB";"Jose Levy"
"Bahia";"Jose Levy Fidelix da Cruz (PRTB)";15333;"Presidente";2014;"Turno 1";"PRTB";"Jose Levy"
"Minas Gerais";"Jose Levy Fidelix da Cruz (PRTB)";25929;"Presidente";2014;"Turno 1";"PRTB";"Jose Levy"
"Espirito Santo";"Jose Levy Fidelix da Cruz (PRTB)";9018;"Presidente";2014;"Turno 1";"PRTB";"Jose Levy"
"Rio de Janeiro ";"Jose Levy Fidelix da Cruz (PRTB)";65001;"Presidente";2014;"Turno 1";"PRTB";"Jose Levy"
"São Paulo";"Jose Levy Fidelix da Cruz (PRTB)";136206;"Presidente";2014;"Turno 1";"PRTB";"Jose Levy"
"Paraná";"Jose Levy Fidelix da Cruz (PRTB)";33593;"Presidente";2014;"Turno 1";"PRTB";"Jose Levy"
"Santa Catarina";"Jose Levy Fidelix da Cruz (PRTB)";15769;"Presidente";2014;"Turno 1";"PRTB";"Jose Levy"
"R. G. do Sul";"Jose Levy Fidelix da Cruz (PRTB)";17940;"Presidente";2014;"Turno 1";"PRTB";"Jose Levy"
"M. G. do Sul";"Jose Levy Fidelix da Cruz (PRTB)";4622;"Presidente";2014;"Turno 1";"PRTB";"Jose Levy"
"Mato Grosso";"Jose Levy Fidelix da Cruz (PRTB)";4461;"Presidente";2014;"Turno 1";"PRTB";"Jose Levy"
"Goiás";"Jose Levy Fidelix da Cruz (PRTB)";12391;"Presidente";2014;"Turno 1";"PRTB";"Jose Levy"
"Distrito Federal";"Jose Levy Fidelix da Cruz (PRTB)";15254;"Presidente";2014;"Turno 1";"PRTB";"Jose Levy"
"Rondônia";"José Maria de Almeida (PSTU)";428;"Presidente";2014;"Turno 1";"PSTU";"José Maria"
"Acre";"José Maria de Almeida (PSTU)";111;"Presidente";2014;"Turno 1";"PSTU";"José Maria"
"Amazonas";"José Maria de Almeida (PSTU)";1350;"Presidente";2014;"Turno 1";"PSTU";"José Maria"
"Roraima";"José Maria de Almeida (PSTU)";208;"Presidente";2014;"Turno 1";"PSTU";"José Maria"
"Pará";"José Maria de Almeida (PSTU)";3012;"Presidente";2014;"Turno 1";"PSTU";"José Maria"
"Amapá";"José Maria de Almeida (PSTU)";1122;"Presidente";2014;"Turno 1";"PSTU";"José Maria"
"Tocantins";"José Maria de Almeida (PSTU)";247;"Presidente";2014;"Turno 1";"PSTU";"José Maria"
"Maranhão";"José Maria de Almeida (PSTU)";4339;"Presidente";2014;"Turno 1";"PSTU";"José Maria"
"Piauí";"José Maria de Almeida (PSTU)";1456;"Presidente";2014;"Turno 1";"PSTU";"José Maria"
"Ceará";"José Maria de Almeida (PSTU)";4660;"Presidente";2014;"Turno 1";"PSTU";"José Maria"
"R. G. do Norte";"José Maria de Almeida (PSTU)";2827;"Presidente";2014;"Turno 1";"PSTU";"José Maria"
"Paraíba";"José Maria de Almeida (PSTU)";1070;"Presidente";2014;"Turno 1";"PSTU";"José Maria"
"Pernambuco";"José Maria de Almeida (PSTU)";2758;"Presidente";2014;"Turno 1";"PSTU";"José Maria"
"Alagoas";"José Maria de Almeida (PSTU)";1197;"Presidente";2014;"Turno 1";"PSTU";"José Maria"
"Sergipe";"José Maria de Almeida (PSTU)";1700;"Presidente";2014;"Turno 1";"PSTU";"José Maria"
"Bahia";"José Maria de Almeida (PSTU)";3507;"Presidente";2014;"Turno 1";"PSTU";"José Maria"
"Minas Gerais";"José Maria de Almeida (PSTU)";8357;"Presidente";2014;"Turno 1";"PSTU";"José Maria"
"Espirito Santo";"José Maria de Almeida (PSTU)";1313;"Presidente";2014;"Turno 1";"PSTU";"José Maria"
"Rio de Janeiro ";"José Maria de Almeida (PSTU)";14427;"Presidente";2014;"Turno 1";"PSTU";"José Maria"
"São Paulo";"José Maria de Almeida (PSTU)";19115;"Presidente";2014;"Turno 1";"PSTU";"José Maria"
"Paraná";"José Maria de Almeida (PSTU)";4549;"Presidente";2014;"Turno 1";"PSTU";"José Maria"
"Santa Catarina";"José Maria de Almeida (PSTU)";3970;"Presidente";2014;"Turno 1";"PSTU";"José Maria"
"R. G. do Sul";"José Maria de Almeida (PSTU)";4082;"Presidente";2014;"Turno 1";"PSTU";"José Maria"
"M. G. do Sul";"José Maria de Almeida (PSTU)";976;"Presidente";2014;"Turno 1";"PSTU";"José Maria"
"Mato Grosso";"José Maria de Almeida (PSTU)";473;"Presidente";2014;"Turno 1";"PSTU";"José Maria"
"Goiás";"José Maria de Almeida (PSTU)";1765;"Presidente";2014;"Turno 1";"PSTU";"José Maria"
"Distrito Federal";"José Maria de Almeida (PSTU)";1493;"Presidente";2014;"Turno 1";"PSTU";"José Maria"
"Rondônia";"José Maria Eymael (PSDC)";634;"Presidente";2014;"Turno 1";"PSDC";"José Maria"
"Acre";"José Maria Eymael (PSDC)";282;"Presidente";2014;"Turno 1";"PSDC";"José Maria"
"Amazonas";"José Maria Eymael (PSDC)";621;"Presidente";2014;"Turno 1";"PSDC";"José Maria"
"Roraima";"José Maria Eymael (PSDC)";515;"Presidente";2014;"Turno 1";"PSDC";"José Maria"
"Pará";"José Maria Eymael (PSDC)";915;"Presidente";2014;"Turno 1";"PSDC";"José Maria"
"Amapá";"José Maria Eymael (PSDC)";435;"Presidente";2014;"Turno 1";"PSDC";"José Maria"
"Tocantins";"José Maria Eymael (PSDC)";221;"Presidente";2014;"Turno 1";"PSDC";"José Maria"
"Maranhão";"José Maria Eymael (PSDC)";2205;"Presidente";2014;"Turno 1";"PSDC";"José Maria"
"Piauí";"José Maria Eymael (PSDC)";752;"Presidente";2014;"Turno 1";"PSDC";"José Maria"
"Ceará";"José Maria Eymael (PSDC)";3192;"Presidente";2014;"Turno 1";"PSDC";"José Maria"
"R. G. do Norte";"José Maria Eymael (PSDC)";929;"Presidente";2014;"Turno 1";"PSDC";"José Maria"
"Paraíba";"José Maria Eymael (PSDC)";911;"Presidente";2014;"Turno 1";"PSDC";"José Maria"
"Pernambuco";"José Maria Eymael (PSDC)";1266;"Presidente";2014;"Turno 1";"PSDC";"José Maria"
"Alagoas";"José Maria Eymael (PSDC)";609;"Presidente";2014;"Turno 1";"PSDC";"José Maria"
"Sergipe";"José Maria Eymael (PSDC)";431;"Presidente";2014;"Turno 1";"PSDC";"José Maria"
"Bahia";"José Maria Eymael (PSDC)";1828;"Presidente";2014;"Turno 1";"PSDC";"José Maria"
"Minas Gerais";"José Maria Eymael (PSDC)";5544;"Presidente";2014;"Turno 1";"PSDC";"José Maria"
"Espirito Santo";"José Maria Eymael (PSDC)";1133;"Presidente";2014;"Turno 1";"PSDC";"José Maria"
"Rio de Janeiro ";"José Maria Eymael (PSDC)";11749;"Presidente";2014;"Turno 1";"PSDC";"José Maria"
"São Paulo";"José Maria Eymael (PSDC)";13508;"Presidente";2014;"Turno 1";"PSDC";"José Maria"
"Paraná";"José Maria Eymael (PSDC)";4827;"Presidente";2014;"Turno 1";"PSDC";"José Maria"
"Santa Catarina";"José Maria Eymael (PSDC)";2004;"Presidente";2014;"Turno 1";"PSDC";"José Maria"
"R. G. do Sul";"José Maria Eymael (PSDC)";2252;"Presidente";2014;"Turno 1";"PSDC";"José Maria"
"M. G. do Sul";"José Maria Eymael (PSDC)";477;"Presidente";2014;"Turno 1";"PSDC";"José Maria"
"Mato Grosso";"José Maria Eymael (PSDC)";469;"Presidente";2014;"Turno 1";"PSDC";"José Maria"
"Goiás";"José Maria Eymael (PSDC)";1948;"Presidente";2014;"Turno 1";"PSDC";"José Maria"
"Distrito Federal";"José Maria Eymael (PSDC)";1295;"Presidente";2014;"Turno 1";"PSDC";"José Maria"
"Rondônia";"Mauro Luís Iasi (PCB)";208;"Presidente";2014;"Turno 1";"PCB";"Mauro Luís"
"Acre";"Mauro Luís Iasi (PCB)";68;"Presidente";2014;"Turno 1";"PCB";"Mauro Luís"
"Amazonas";"Mauro Luís Iasi (PCB)";545;"Presidente";2014;"Turno 1";"PCB";"Mauro Luís"
"Roraima";"Mauro Luís Iasi (PCB)";70;"Presidente";2014;"Turno 1";"PCB";"Mauro Luís"
"Pará";"Mauro Luís Iasi (PCB)";832;"Presidente";2014;"Turno 1";"PCB";"Mauro Luís"
"Amapá";"Mauro Luís Iasi (PCB)";162;"Presidente";2014;"Turno 1";"PCB";"Mauro Luís"
"Tocantins";"Mauro Luís Iasi (PCB)";261;"Presidente";2014;"Turno 1";"PCB";"Mauro Luís"
"Maranhão";"Mauro Luís Iasi (PCB)";1150;"Presidente";2014;"Turno 1";"PCB";"Mauro Luís"
"Piauí";"Mauro Luís Iasi (PCB)";486;"Presidente";2014;"Turno 1";"PCB";"Mauro Luís"
"Ceará";"Mauro Luís Iasi (PCB)";1831;"Presidente";2014;"Turno 1";"PCB";"Mauro Luís"
"R. G. do Norte";"Mauro Luís Iasi (PCB)";641;"Presidente";2014;"Turno 1";"PCB";"Mauro Luís"
"Paraíba";"Mauro Luís Iasi (PCB)";796;"Presidente";2014;"Turno 1";"PCB";"Mauro Luís"
"Pernambuco";"Mauro Luís Iasi (PCB)";1718;"Presidente";2014;"Turno 1";"PCB";"Mauro Luís"
"Alagoas";"Mauro Luís Iasi (PCB)";892;"Presidente";2014;"Turno 1";"PCB";"Mauro Luís"
"Sergipe";"Mauro Luís Iasi (PCB)";764;"Presidente";2014;"Turno 1";"PCB";"Mauro Luís"
"Bahia";"Mauro Luís Iasi (PCB)";2889;"Presidente";2014;"Turno 1";"PCB";"Mauro Luís"
"Minas Gerais";"Mauro Luís Iasi (PCB)";5468;"Presidente";2014;"Turno 1";"PCB";"Mauro Luís"
"Espirito Santo";"Mauro Luís Iasi (PCB)";720;"Presidente";2014;"Turno 1";"PCB";"Mauro Luís"
"Rio de Janeiro ";"Mauro Luís Iasi (PCB)";8536;"Presidente";2014;"Turno 1";"PCB";"Mauro Luís"
"São Paulo";"Mauro Luís Iasi (PCB)";10662;"Presidente";2014;"Turno 1";"PCB";"Mauro Luís"
"Paraná";"Mauro Luís Iasi (PCB)";2408;"Presidente";2014;"Turno 1";"PCB";"Mauro Luís"
"Santa Catarina";"Mauro Luís Iasi (PCB)";1412;"Presidente";2014;"Turno 1";"PCB";"Mauro Luís"
"R. G. do Sul";"Mauro Luís Iasi (PCB)";2298;"Presidente";2014;"Turno 1";"PCB";"Mauro Luís"
"M. G. do Sul";"Mauro Luís Iasi (PCB)";390;"Presidente";2014;"Turno 1";"PCB";"Mauro Luís"
"Mato Grosso";"Mauro Luís Iasi (PCB)";529;"Presidente";2014;"Turno 1";"PCB";"Mauro Luís"
"Goiás";"Mauro Luís Iasi (PCB)";1254;"Presidente";2014;"Turno 1";"PCB";"Mauro Luís"
"Distrito Federal";"Mauro Luís Iasi (PCB)";559;"Presidente";2014;"Turno 1";"PCB";"Mauro Luís"
"Rondônia";"Rui Costa Pimenta (PCO)";63;"Presidente";2014;"Turno 1";"PCO";"Rui Costa"
"Acre";"Rui Costa Pimenta (PCO)";14;"Presidente";2014;"Turno 1";"PCO";"Rui Costa"
"Amazonas";"Rui Costa Pimenta (PCO)";98;"Presidente";2014;"Turno 1";"PCO";"Rui Costa"
"Roraima";"Rui Costa Pimenta (PCO)";48;"Presidente";2014;"Turno 1";"PCO";"Rui Costa"
"Pará";"Rui Costa Pimenta (PCO)";207;"Presidente";2014;"Turno 1";"PCO";"Rui Costa"
"Amapá";"Rui Costa Pimenta (PCO)";21;"Presidente";2014;"Turno 1";"PCO";"Rui Costa"
"Tocantins";"Rui Costa Pimenta (PCO)";44;"Presidente";2014;"Turno 1";"PCO";"Rui Costa"
"Maranhão";"Rui Costa Pimenta (PCO)";158;"Presidente";2014;"Turno 1";"PCO";"Rui Costa"
"Piauí";"Rui Costa Pimenta (PCO)";151;"Presidente";2014;"Turno 1";"PCO";"Rui Costa"
"Ceará";"Rui Costa Pimenta (PCO)";342;"Presidente";2014;"Turno 1";"PCO";"Rui Costa"
"R. G. do Norte";"Rui Costa Pimenta (PCO)";161;"Presidente";2014;"Turno 1";"PCO";"Rui Costa"
"Paraíba";"Rui Costa Pimenta (PCO)";247;"Presidente";2014;"Turno 1";"PCO";"Rui Costa"
"Pernambuco";"Rui Costa Pimenta (PCO)";322;"Presidente";2014;"Turno 1";"PCO";"Rui Costa"
"Alagoas";"Rui Costa Pimenta (PCO)";125;"Presidente";2014;"Turno 1";"PCO";"Rui Costa"
"Sergipe";"Rui Costa Pimenta (PCO)";142;"Presidente";2014;"Turno 1";"PCO";"Rui Costa"
"Bahia";"Rui Costa Pimenta (PCO)";555;"Presidente";2014;"Turno 1";"PCO";"Rui Costa"
"Minas Gerais";"Rui Costa Pimenta (PCO)";1489;"Presidente";2014;"Turno 1";"PCO";"Rui Costa"
"Espirito Santo";"Rui Costa Pimenta (PCO)";215;"Presidente";2014;"Turno 1";"PCO";"Rui Costa"
"Rio de Janeiro ";"Rui Costa Pimenta (PCO)";1449;"Presidente";2014;"Turno 1";"PCO";"Rui Costa"
"São Paulo";"Rui Costa Pimenta (PCO)";3968;"Presidente";2014;"Turno 1";"PCO";"Rui Costa"
"Paraná";"Rui Costa Pimenta (PCO)";560;"Presidente";2014;"Turno 1";"PCO";"Rui Costa"
"Santa Catarina";"Rui Costa Pimenta (PCO)";389;"Presidente";2014;"Turno 1";"PCO";"Rui Costa"
"R. G. do Sul";"Rui Costa Pimenta (PCO)";505;"Presidente";2014;"Turno 1";"PCO";"Rui Costa"
"M. G. do Sul";"Rui Costa Pimenta (PCO)";97;"Presidente";2014;"Turno 1";"PCO";"Rui Costa"
"Mato Grosso";"Rui Costa Pimenta (PCO)";101;"Presidente";2014;"Turno 1";"PCO";"Rui Costa"
"Goiás";"Rui Costa Pimenta (PCO)";301;"Presidente";2014;"Turno 1";"PCO";"Rui Costa"
"Distrito Federal";"Rui Costa Pimenta (PCO)";473;"Presidente";2014;"Turno 1";"PCO";"Rui Costa"
"Rondônia";"X14";NA;"Presidente";2014;"Turno 1";NA;"X14 NA"
"Acre";"X14";NA;"Presidente";2014;"Turno 1";NA;"X14 NA"
"Amazonas";"X14";NA;"Presidente";2014;"Turno 1";NA;"X14 NA"
"Roraima";"X14";NA;"Presidente";2014;"Turno 1";NA;"X14 NA"
"Pará";"X14";NA;"Presidente";2014;"Turno 1";NA;"X14 NA"
"Amapá";"X14";NA;"Presidente";2014;"Turno 1";NA;"X14 NA"
"Tocantins";"X14";NA;"Presidente";2014;"Turno 1";NA;"X14 NA"
"Maranhão";"X14";NA;"Presidente";2014;"Turno 1";NA;"X14 NA"
"Piauí";"X14";NA;"Presidente";2014;"Turno 1";NA;"X14 NA"
"Ceará";"X14";NA;"Presidente";2014;"Turno 1";NA;"X14 NA"
"R. G. do Norte";"X14";NA;"Presidente";2014;"Turno 1";NA;"X14 NA"
"Paraíba";"X14";NA;"Presidente";2014;"Turno 1";NA;"X14 NA"
"Pernambuco";"X14";NA;"Presidente";2014;"Turno 1";NA;"X14 NA"
"Alagoas";"X14";NA;"Presidente";2014;"Turno 1";NA;"X14 NA"
"Sergipe";"X14";NA;"Presidente";2014;"Turno 1";NA;"X14 NA"
"Bahia";"X14";NA;"Presidente";2014;"Turno 1";NA;"X14 NA"
"Minas Gerais";"X14";NA;"Presidente";2014;"Turno 1";NA;"X14 NA"
"Espirito Santo";"X14";NA;"Presidente";2014;"Turno 1";NA;"X14 NA"
"Rio de Janeiro ";"X14";NA;"Presidente";2014;"Turno 1";NA;"X14 NA"
"São Paulo";"X14";NA;"Presidente";2014;"Turno 1";NA;"X14 NA"
"Paraná";"X14";NA;"Presidente";2014;"Turno 1";NA;"X14 NA"
"Santa Catarina";"X14";NA;"Presidente";2014;"Turno 1";NA;"X14 NA"
"R. G. do Sul";"X14";NA;"Presidente";2014;"Turno 1";NA;"X14 NA"
"M. G. do Sul";"X14";NA;"Presidente";2014;"Turno 1";NA;"X14 NA"
"Mato Grosso";"X14";NA;"Presidente";2014;"Turno 1";NA;"X14 NA"
"Goiás";"X14";NA;"Presidente";2014;"Turno 1";NA;"X14 NA"
"Distrito Federal";"X14";NA;"Presidente";2014;"Turno 1";NA;"X14 NA"
"Rondônia";"X15";NA;"Presidente";2014;"Turno 1";NA;"X15 NA"
"Acre";"X15";NA;"Presidente";2014;"Turno 1";NA;"X15 NA"
"Amazonas";"X15";NA;"Presidente";2014;"Turno 1";NA;"X15 NA"
"Roraima";"X15";NA;"Presidente";2014;"Turno 1";NA;"X15 NA"
"Pará";"X15";NA;"Presidente";2014;"Turno 1";NA;"X15 NA"
"Amapá";"X15";NA;"Presidente";2014;"Turno 1";NA;"X15 NA"
"Tocantins";"X15";NA;"Presidente";2014;"Turno 1";NA;"X15 NA"
"Maranhão";"X15";NA;"Presidente";2014;"Turno 1";NA;"X15 NA"
"Piauí";"X15";NA;"Presidente";2014;"Turno 1";NA;"X15 NA"
"Ceará";"X15";NA;"Presidente";2014;"Turno 1";NA;"X15 NA"
